Cliente;Cidade;Bairro;Estado;LimiteCredito;PrecoTabela;PrecoVenda;Pedido;CondicaoPagamento;TipoCliente;GrupoProduto;DataPedido;AnoPedido;MesPedido;DiaPedido;DiaSemana;TipoPedido;Quantidade;Valor;Produto
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;4.04;4.04;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;12.12;b'a4I7TA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;4.04;4.04;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;12.12;b'WHsehg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.32;6.32;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;18.96;b'QrXGTw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;2.53;2.53;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;12.0;30.36;b'9vCYYA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;15.77;14.98;b'vq0n.g';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;14.98;b'C-80WQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;9.5;8.99;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;26.97;b'HkP1Wg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.66;5.66;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;16.98;b'Kt6iBw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;14.7;14.7;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;14.7;b'RpNRmg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;9.5;8.99;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;26.97;b'BYcosg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;9.5;8.99;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;26.97;b'6GYZqw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.6;6.6;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;4.0;26.4;b's7qtpw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;3.31;3.31;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;9.93;b'Wh7DJQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;29.42;29.42;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;29.42;b'vp-cbg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;29.42;29.42;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;29.42;b'oCW7Zw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.66;5.66;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;16.98;b'rzSOBw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.66;5.66;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;16.98;b'bcKk7w'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;11.15;11.15;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;11.15;b'QHzPJA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;21.56;16.8;b'vq0n.g';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;16.8;b'Fjfs3A'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;9.26;9.26;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;6.0;55.56;b'.Cq44Q'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.71;7.71;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;6.0;46.26;b'.Ku4CQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.82;5.82;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;17.46;b'9yIL2w'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.46;5.46;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;6.0;32.76;b'kiMQng'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;17.04;16.19;b'vq0n.g';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;16.19;b'ZQaavg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;20.2;16.77;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;16.77;b'j6hofg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;46.35;46.35;b'vq0n.g';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;46.35;b'G8VLig'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;29.54;29.54;b'vq0n.g';ED21 -14,21,28;MINI;FARMACIA;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;29.54;b'i951oA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;49.51;49.51;b'vq0n.g';ED21 -14,21,28;MINI;MAQUIAGEM;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;49.51;b'zDbe0A'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;15.03;13.98;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;2.0;27.96;b'XTUPAA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;3.31;3.31;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;9.93;b'sDezRQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.51;6.99;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;20.97;b'U9wbwQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;33.58;33.58;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;33.58;b'apFz-w'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;11.15;11.15;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;11.15;b'0s7plw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.51;7.51;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;22.53;b'gz5qrw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;2.28;2.28;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;12.0;27.36;b'.NsKkw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;3.84;3.84;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;11.52;b'-2QtwQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;4.04;4.04;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;12.12;b'pKqi7Q'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;3.31;3.31;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;9.93;b'bNoMvw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;15.92;15.92;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;15.92;b'4MLJkA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;3.62;3.62;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;12.0;43.44;b'mwFwKw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;8.72;8.72;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;26.16;b'IgviTg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.71;6.71;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;20.13;b'Z0XWQw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;11.15;11.15;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;11.15;b'XR1hnQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.71;6.71;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;20.13;b'PUClNQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.32;6.32;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;18.96;b'jE34SA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;10.86;10.86;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;32.58;b'DYG1dw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;10.06;10.06;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;30.18;b'iWHsCA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;8.99;7.99;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;23.97;b'OsOdQA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;8.99;7.99;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;23.97;b'xgQGlg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;8.99;7.99;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;23.97;b'vSPgMg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.71;6.71;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;20.13;b'wmfSdQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;49.36;39.59;b'vq0n.g';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;39.59;b'BOLxNg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.51;6.99;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;20.97;b'uTxg8A'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.32;6.32;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;18.96;b'316E-w'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;18.28;18.28;b'vq0n.g';ED21 -14,21,28;MINI;FARMACIA;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;18.28;b'96d3wg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;3.84;3.84;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;11.52;b's00ksA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;14.38;14.38;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;14.38;b'hYKVNw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;1.01;1.01;b'vq0n.g';ED21 -14,21,28;MINI;FARMACIA;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;12.0;12.12;b'XxfEIw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;3.84;3.84;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;11.52;b'y5dZ7Q'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;21.45;21.45;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;1.0;21.45;b'gNyZ1w'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;2.53;2.53;b'vq0n.g';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;12.0;30.36;b'1KAZVg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;2.23;2.23;b'vq0n.g';ED21 -14,21,28;MINI;FARMACIA;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;12.0;26.76;b'-TGdng'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;15.03;13.98;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;2.0;27.96;b'6uv3IA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;15.03;13.98;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;2.0;27.96;b'9Vh4.A'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.82;5.82;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;17.46;b'ji-abA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;2.97;2.97;b'vq0n.g';ED21 -14,21,28;MINI;ABSORVENTES/USO PESSOAL INTIMO;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;6.0;17.82;b'GyXkHg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;3.31;3.31;b'vq0n.g';ED21 -14,21,28;MINI;CABELOS;2017-08-23 15:29:00;2017;8;23;QUARTA-FEIRA ;Faturado;3.0;9.93;b'qvmbyw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.19;5.19;b'4RvfaA';21 DIAS;MINI;ABSORVENTES/USO PESSOAL INTIMO;2017-08-04 17:00:00;2017;8;4;SEXTA-FEIRA  ;Faturado;3.0;15.57;b'4D4XeA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.19;5.19;b'4RvfaA';21 DIAS;MINI;ABSORVENTES/USO PESSOAL INTIMO;2017-08-04 17:00:00;2017;8;4;SEXTA-FEIRA  ;Faturado;3.0;15.57;b'L8ZgkA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;4.79;4.79;b'4RvfaA';21 DIAS;MINI;CABELOS;2017-08-04 17:00:00;2017;8;4;SEXTA-FEIRA  ;Faturado;12.0;57.48;b'Wn5oHg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.71;7.71;b'4RvfaA';21 DIAS;MINI;CABELOS;2017-08-04 17:00:00;2017;8;4;SEXTA-FEIRA  ;Faturado;6.0;46.26;b'.Ku4CQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;8.33;8.33;b'4RvfaA';21 DIAS;MINI;CABELOS;2017-08-04 17:00:00;2017;8;4;SEXTA-FEIRA  ;Faturado;12.0;99.96;b'Stlbjw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;9.5;8.99;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;26.97;b'Na124Q'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;26.39;21.59;b'W-8bnQ';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;2.0;43.18;b'NSv4JA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;21.21;21.21;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;21.21;b'zSoyYQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;28.64;28.64;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;28.64;b'u-bEcg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;4.18;4.18;b'W-8bnQ';ED21 -14,21,28;MINI;ABSORVENTES/USO PESSOAL INTIMO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;12.0;50.16;b'N9lj6w'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;21.56;16.8;b'W-8bnQ';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;16.8;b'Fjfs3A'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;21.56;16.8;b'W-8bnQ';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;16.8;b'2b0nwA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.76;7.76;b'W-8bnQ';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;23.28;b'VYfBsg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.59;7.59;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;22.77;b'HvtPcw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.15;5.15;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;15.45;b'htW4qA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;11.95;11.95;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;35.85;b'VAlRCA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.16;7.16;b'W-8bnQ';ED21 -14,21,28;MINI;LINHA INFANTIL/KIDS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;21.48;b'4Hx-QA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.42;5.29;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;15.87;b'EvX0HA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;4.49;4.49;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;13.47;b'QoTYvQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;4.49;4.49;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;13.47;b'dS3Jyw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;17.04;16.19;b'W-8bnQ';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;16.19;b'ZQaavg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;22.46;17.75;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;17.75;b'N9ueEw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;24.93;24.93;b'W-8bnQ';ED21 -14,21,28;MINI;LINHA INFANTIL/KIDS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;24.93;b'of96xA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.92;5.92;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;17.76;b'ebSklw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.92;5.92;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;17.76;b'DQVVZQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;5.92;5.92;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;17.76;b'hNDNyw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;23.67;18.7;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;18.7;b'RWSH2A'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.89;6.89;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;20.67;b'xae2HA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;22.46;17.75;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;17.75;b'KVA4XA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;19.1;19.1;b'W-8bnQ';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;19.1;b'374QbA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;19.1;19.1;b'W-8bnQ';ED21 -14,21,28;MINI;HIGIENE ORAL;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;19.1;b'SWCE.w'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;32.26;32.26;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;1.0;32.26;b'syPKIQ'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.59;7.59;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;22.77;b'7oHiwA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;11.95;11.95;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;35.85;b'AV9Gcg'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.59;7.59;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;22.77;b'0vp.0A'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;7.25;7.25;b'W-8bnQ';ED21 -14,21,28;MINI;CORPO E ROSTO;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;21.75;b'tbx2lA'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;6.35;6.35;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;19.05;b'k-Fraw'
b'Bh0UKQ';Sao Paulo;VILA ISABEL;SP;9450.0;8.42;8.42;b'W-8bnQ';ED21 -14,21,28;MINI;CABELOS;2017-08-02 15:43:00;2017;8;2;QUARTA-FEIRA ;Faturado;3.0;25.26;b'LR2Crw'
